cell_index,n,k,mu2,rho,controls,hetero,expected_first_stage_f,estimator,n_reps,n_failed,median_bias,mean_bias,mad,rmse,iqr_sd,coverage,median_ci_width,se_ratio,median_first_stage_f
20,500,100,100.0,0.5,0,False,2.0,UJIVE1,2000,0,-0.0145087673642663,-0.0422434412460144,0.1085208490657049,0.2140981590512184,0.1638441397603517,0.963,0.6003113333229286,0.9324182647251748,1.999462223756705
20,500,100,100.0,0.5,0,False,2.0,UJIVE2,2000,0,-0.0126392964747714,-0.0420700993161514,0.1072264714472268,0.2128289352834252,0.1619650696903376,0.9625,0.6011040905898908,0.9444815167747662,1.999462223756705
21,500,100,100.0,0.5,2,False,2.0,OLS,2000,0,0.4150651219229662,0.4154992563355316,0.4150651219229662,0.4171014472867415,0.0371281897653354,0.0,0.1418953442243471,0.9725798033007264,1.991993179880592
21,500,100,100.0,0.5,2,False,2.0,2SLS,2000,0,0.2500505961686982,0.2503054247707783,0.2500505961686982,0.2586311715772098,0.0652209154467529,0.0415,0.2513323945310339,0.980669017075712,1.991993179880592
21,500,100,100.0,0.5,2,False,2.0,JIVE1,2000,0,-0.583142100126089,-0.5906069084344506,0.583142100126089,0.6041030525382685,0.1279715258195889,0.0,0.3713023594707165,0.7383720297157407,1.991993179880592
21,500,100,100.0,0.5,2,False,2.0,JIVE2,2000,0,-0.4736891798375147,-0.4839678883935637,0.4736891798375147,0.5097934557435428,0.1620629782829259,0.0155,0.4375527892591884,0.6870803319537183,1.991993179880592
21,500,100,100.0,0.5,2,False,2.0,UJIVE1,2000,0,-0.0142021573374387,-0.0411697245876386,0.1153627881719215,0.1998922885644533,0.1743571519611322,0.9545,0.6173408376514492,0.9010442434560764,1.991993179880592
21,500,100,100.0,0.5,2,False,2.0,UJIVE2,2000,0,-0.0135912237000247,-0.0411430093774262,0.1159089927292298,0.2000091056523057,0.1736831848848836,0.953,0.6180445032879163,0.9055717166420446,1.991993179880592
22,500,100,300.0,0.5,0,False,4.0,OLS,2000,0,0.3131978429809203,0.3129665551832338,0.3131978429809203,0.3146290019230835,0.0333286316397545,0.0,0.1270212053358623,0.969893141594684,3.9837872623433537
22,500,100,300.0,0.5,0,False,4.0,2SLS,2000,0,0.1254708430925937,0.1246448755769861,0.1254708430925937,0.1336419347267097,0.0482305928477742,0.266,0.1858258661037692,0.9805025049255488,3.9837872623433537
22,500,100,300.0,0.5,0,False,4.0,JIVE1,2000,0,-0.3008443498204775,-0.3036016954788674,0.3008443498204775,0.3130800101585692,0.0766000535812741,0.0015,0.2339899299449754,0.7773797726022033,3.9837872623433537
22,500,100,300.0,0.5,0,False,4.0,JIVE2,2000,0,-0.122197630552874,-0.1261652332678097,0.1227600359269466,0.1584840367603166,0.0969373317226781,0.527,0.2577266195526713,0.6766021263343619,3.9837872623433537
22,500,100,300.0,0.5,0,False,4.0,UJIVE1,2000,0,-0.0033677457521949,-0.0058259999427214,0.0512904175328458,0.0758880221937825,0.075880633348853,0.94,0.2722940787964508,0.9132136459688392,3.9837872623433537
22,500,100,300.0,0.5,0,False,4.0,UJIVE2,2000,0,-0.0029914785568177,-0.0058096797262021,0.0512229778094335,0.0759309955980314,0.0755601501113807,0.939,0.2723378685380502,0.9172344634696497,3.9837872623433537
23,500,100,300.0,0.5,2,False,4.0,OLS,2000,0,0.3126113416529652,0.3127235027805048,0.3126113416529652,0.3144715814738675,0.0335512202017339,0.0,0.126816476298837,0.9618962649549226,3.9880283287946567
23,500,100,300.0,0.5,2,False,4.0,2SLS,2000,0,0.1266343854856952,0.1257215944459778,0.1266343854856952,0.1343215048240836,0.0473930521629155,0.2575,0.1856739333167114,0.9970045376658032,3.9880283287946567
23,500,100,300.0,0.5,2,False,4.0,JIVE1,2000,0,-0.311203224947522,-0.3126816082283731,0.311203224947522,0.3215408483331747,0.0752888970964743,0.001,0.2348170966859927,0.793705984327998,3.9880283287946567
23,500,100,300.0,0.5,2,False,4.0,JIVE2,2000,0,-0.1319284979241989,-0.1338608390836793,0.1320135544550271,0.1637976382405312,0.0955860690112964,0.491,0.2613114476553442,0.6957043362921244,3.9880283287946567
23,500,100,300.0,0.5,2,False,4.0,UJIVE1,2000,0,-0.0045837594296667,-0.0078585725987732,0.0493818325602282,0.0744182358442346,0.0707192218724487,0.9445,0.2735377022521976,0.9843297175961142,3.9880283287946567
23,500,100,300.0,0.5,2,False,4.0,UJIVE2,2000,0,-0.0042045270999584,-0.0079647277021379,0.0492759717781788,0.0744516835108856,0.0710695132240678,0.9435,0.2736357416280147,0.9798291561375736,3.9880283287946567
